chr|end|id|source|source_url|start|variant_type
chr1|632373|0001059_NSSV3464636|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3464648|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|690078|0001059_NSSV3464665|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3464742|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|777153|0001059_NSSV3464746|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3464775|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3464840|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|783271|0001059_NSSV3464859|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|877926|0001059_NSSV3464903|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3464923|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3464929|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3464961|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|833401|0001059_NSSV3464985|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3464988|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3465002|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3465057|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|817186|0001059_NSSV3465110|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|785910|0001059_NSSV3465129|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3465154|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|632373|0001059_NSSV3465162|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3465187|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3465261|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3465275|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3465294|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3465361|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3465366|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3465440|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3465455|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|632373|0001059_NSSV3465467|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3465516|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3465636|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|777153|0001059_NSSV3465644|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3465666|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3465698|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3465705|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3465730|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|857100|0001059_NSSV3465731|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3465769|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3465835|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|771707|0001059_NSSV3465837|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3465845|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3465870|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3465899|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|785910|0001059_NSSV3465942|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|690078|0001059_NSSV3465945|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3465963|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|785910|0001059_NSSV3466144|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|833401|0001059_NSSV3466145|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3466186|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3466197|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|297968|0001059_NSSV3466202|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|297968|0001059_NSSV3466203|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3466376|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3466398|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3466436|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3466437|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3466438|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3466497|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3466521|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3466549|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3466560|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3466661|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3466663|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3466786|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3466895|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3466896|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3466983|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3467004|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3467015|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3467018|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3467078|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3467103|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3467108|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3467161|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3467176|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3467209|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3467234|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3467241|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|632373|0001059_NSSV3467250|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629393|0001059_NSSV3467270|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|297968|0001059_NSSV3467338|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3467362|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3467406|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3467433|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|297968|0001059_NSSV3467488|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|785910|0001059_NSSV3467516|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3467540|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3467567|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3467571|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|785910|0001059_NSSV3467684|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3467692|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|690078|0001059_NSSV3467821|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3467925|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3467978|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3467996|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|632373|0001059_NSSV3468004|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3468090|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3468104|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3468132|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|829889|0001059_NSSV3468161|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3468175|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3468279|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|632373|0001059_NSSV3468280|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3468318|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3468332|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|829889|0001059_NSSV3468357|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3468395|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3468407|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3468415|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3468462|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3468513|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|817186|0001059_NSSV3468546|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3468609|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3468652|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3468667|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3468701|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3468725|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|297968|0001059_NSSV3468833|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|777153|0001059_NSSV3468850|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3468877|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3468901|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3468942|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3468953|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3469076|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3469089|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3469125|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|829889|0001059_NSSV3469190|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|777153|0001059_NSSV3469211|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3469219|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3469240|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3469284|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|632373|0001059_NSSV3469303|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3469376|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3469377|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3469378|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3469400|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3469408|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|297968|0001059_NSSV3469447|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3469463|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3469494|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3469526|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|632373|0001059_NSSV3469635|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3469637|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|690078|0001059_NSSV3469655|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|829889|0001059_NSSV3469673|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|777153|0001059_NSSV3469695|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3469724|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3469738|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3469748|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3469759|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|785910|0001059_NSSV3469791|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3469830|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3469834|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3469868|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3469988|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|690078|0001059_NSSV3470011|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|297968|0001059_NSSV3470043|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3470157|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|632373|0001059_NSSV3470230|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3470246|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3470264|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|874381|0001059_NSSV3470265|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|805477|0001059_NSSV3470300|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3470312|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3470363|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|833401|0001059_NSSV3470396|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3470404|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|785910|0001059_NSSV3470415|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3470437|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3470454|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3470504|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3470527|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3470532|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3470564|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3470584|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|822077|0001059_NSSV3470661|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3470683|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3470749|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|629241|0001059_NSSV3470813|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3470867|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3470929|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3470976|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3470990|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|690078|0001059_NSSV3471019|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3471124|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3471165|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3471182|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|297968|0001059_NSSV3471191|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|690078|0001059_NSSV3471197|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3471249|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3471273|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3471333|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3471338|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|297968|0001059_NSSV3471339|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3471366|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3471413|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3471418|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3471424|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3471437|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3471503|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629393|0001059_NSSV3471679|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|297968|0001059_NSSV3471715|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3471750|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|822077|0001059_NSSV3471783|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3471788|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3471816|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|deletion
chr1|632373|0001059_NSSV3471841|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|629241|0001059_NSSV3471872|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|829889|0001059_NSSV3471893|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|632373|0001059_NSSV3471895|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
chr1|690078|0001059_NSSV3471903|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|61723|duplication
